timestamp,machine_id,temperature_C,vibration_level,machine_runtime_hours,inventory_level_units,pending_orders,supplier_id,supplier_lead_time_days,supplier_quality_score,supplier_reliability_index,fuel_price_index,port_delay_days,market_demand_index,weather_disruption_score,risk_probability,risk_label
2025-07-06 09:51:39.994503,MCH_116,72.11222732706482,24.14954407581255,178.86106868227222,735,317,SUP_127,4.793259383756754,93.9058943564332,0.9591633649240334,1.243648975380494,2.691968966472618,0.8237259565252256,3.766358206657202,0.9202021445611501,High
2025-07-06 08:51:39.994506,MCH_134,61.392375864671784,59.136905253184764,62.629903287182486,605,344,SUP_101,3.7577326138285003,76.00837577270615,0.7665897031379549,1.3744446377924724,1.270616497120796,0.5821261185361412,0.34167325074058397,0.5519531790736735,Medium
2025-07-06 07:51:39.994510,MCH_56,65.91066325865856,32.65531326958126,155.2887136227136,340,121,SUP_105,2.222295497747586,94.9417404524039,0.745190834508031,1.3405168493852118,0.018144461919571975,0.7931345239104884,6.793761636740134,0.29406937750988293,Low
2025-07-06 06:51:39.994512,MCH_209,80.03253719788096,22.652293841032396,100.0980184932076,898,584,SUP_125,6.943182933572,88.82288015882752,0.7002209231978718,0.9113191969980208,2.4521467742111462,0.4205094610204229,7.984572011223625,1.0,High
2025-07-06 05:51:39.994514,MCH_77,65.82903904226313,23.295968234129653,150.79805030025716,1068,564,SUP_102,2.9623667463754377,73.46292526665357,0.9204328674207821,1.1898304420284938,3.3182317896252833,0.8343704081651927,9.603367071883403,1.0,High
2025-07-06 04:51:39.994516,MCH_245,69.74911616569688,46.402367914823905,63.3840597403664,681,514,SUP_106,4.143931958074739,72.00183734186967,0.7066208374053373,0.9172365320145561,1.987628564252134,0.6259673499736684,0.43501948899744014,0.8092067512983654,High
2025-07-06 03:51:39.994517,MCH_156,70.76046829171618,21.801102145969317,121.15372592367471,691,411,SUP_106,6.501246962055927,73.45692901134659,0.8183700756379986,1.4039977802726118,2.5283256628256083,0.8535488964095324,1.4920567162931775,0.9387018712272255,High
2025-07-06 02:51:39.994519,MCH_180,73.2358464710063,53.24412369388969,177.5833063224532,999,335,SUP_145,2.029952395721443,92.5943981132433,0.9060877814921178,0.9264224668381179,2.5090461976264185,0.6445395387189117,5.901322274336818,0.9335222310348504,High
2025-07-06 01:51:39.994521,MCH_168,70.90434770597713,45.06560693558855,187.71660745813983,1382,534,SUP_112,2.5335408514312934,83.9410303050086,0.8092826863295955,1.3307959052170986,1.6514440824004595,0.4189789481282076,4.49767602717885,0.7467551888361099,Medium
2025-07-06 00:51:39.994522,MCH_101,78.34219745081396,27.03928759668554,131.25982732388573,662,294,SUP_103,6.309951403290179,82.62427493023972,0.9074609846984787,0.945687187819766,3.7916109265197617,0.4042060252506429,7.313312064588117,1.0,High
2025-07-05 23:51:39.994528,MCH_224,68.0456533953208,22.28635629070482,97.46500461116364,533,396,SUP_139,4.726875041826205,71.41746627185883,0.9021111409943,1.0051237373376907,0.04252093993316719,0.7474821440768307,9.472388480305984,0.29375186465271574,Low
2025-07-05 22:51:39.994663,MCH_176,82.19007209588143,50.7343188523862,143.70694805652323,1487,549,SUP_144,3.0850390574830198,86.19698431425006,0.7149589760794686,1.0866060939755897,4.059995253338338,0.4535958323938059,4.230399415950398,1.0,High
2025-07-05 21:51:39.994673,MCH_104,66.46279938499016,52.740670776530905,155.13209735243768,1420,506,SUP_124,6.656835812991417,91.8787194340084,0.7809703558520874,0.9617039497789586,1.0849705544328136,0.7370573623169271,2.7186159441100246,0.5463726311681133,Medium
2025-07-05 20:51:39.994677,MCH_196,79.19483080922302,58.192184739824974,145.83725547300995,1430,403,SUP_113,5.237257758746976,92.6306991843322,0.7182274127672365,0.9032034299124446,2.6364653400728173,0.42366744166643316,9.697573376273592,1.0,High
2025-07-05 19:51:39.994680,MCH_92,70.99485300387319,33.73496640493949,174.90993610799438,1211,463,SUP_127,3.079351859276017,92.919655150228,0.9523561482270833,1.371897409365494,3.443723779571558,0.7537984828690049,4.163162383918171,1.0,High
2025-07-05 18:51:39.994683,MCH_65,69.59618413168238,55.62591711921601,94.52564081264124,591,432,SUP_135,3.5182775762186145,88.87482101652577,0.9640827400868037,1.4433834396453376,2.9111708930109934,0.5342311978633469,6.103941114221777,1.0,High
2025-07-05 17:51:39.994686,MCH_52,68.46076381656074,36.783435946368215,173.7838734126525,974,235,SUP_144,2.8904213537451056,88.7451947219594,0.7079110238933383,1.3412965857257886,0.7556512697925477,0.6879749645120437,3.3879626050014036,0.41906755609797797,Low
2025-07-05 16:51:39.994689,MCH_137,71.30156761681559,31.284415364012045,142.76920095409332,677,273,SUP_132,2.628940795928954,83.47244192423851,0.8515372992092711,1.4941444121910479,3.58578516726783,0.7173392954491227,6.282014381416335,1.0,High
2025-07-05 15:51:39.994694,MCH_86,71.69053615020303,58.14518229519318,137.1560753133445,887,576,SUP_137,2.9212982601416857,94.79785454927774,0.9969961062011116,1.467429740320411,4.76302126152105,0.5987424205659057,7.022465079746914,1.0,High
2025-07-05 14:51:39.994697,MCH_186,69.7238025533326,56.92928363783843,138.87720015331894,1251,570,SUP_122,2.5255614872358016,90.25852786136035,0.7244394063980585,1.4621411304988665,0.4841773297381885,0.955345208458445,5.375188138400228,0.3949942825481874,Low
2025-07-05 13:51:39.994701,MCH_125,60.02605675487803,43.54116309737754,149.22884539554178,1114,147,SUP_109,5.912327361778372,89.7658945059297,0.8867168370225891,0.997637812481025,1.7064747591907903,0.669553014261942,3.6572594069678397,0.6371961043962131,Medium
2025-07-05 12:51:39.994704,MCH_233,62.96277064307895,49.555372566835,178.40883683268754,636,210,SUP_115,4.722567743995586,82.82176512655315,0.8760503843334195,1.2598396082750847,3.0494622942883503,0.9280130548618882,7.990364370662254,1.0,High
2025-07-05 11:51:39.994707,MCH_245,65.85661766445405,47.44232427140117,145.46140800751874,312,466,SUP_116,6.611323677435613,93.17442931316937,0.8585313567287819,1.1605438394820364,3.7136685198667596,0.6605034393690601,8.651081736454925,1.0,High
2025-07-05 10:51:39.994711,MCH_136,64.3649121751725,59.25024084120021,181.35675863062016,1445,169,SUP_145,5.809957014901185,93.76369200738705,0.8743697358218576,1.1087264329275492,2.783752918557645,0.942271218142115,3.8070414858598767,1.0,High
2025-07-05 09:51:39.994714,MCH_68,72.62934507269571,24.893483418918876,89.97777884374594,1138,188,SUP_120,3.945254720764573,82.81559775946812,0.8300196051994019,1.066666755931674,0.5227576444112619,0.5807199480624979,5.8556697937171,0.39140701280338375,Low
2025-07-05 08:51:39.994717,MCH_159,66.47912853520674,38.59121933777565,90.01951868570059,868,389,SUP_136,2.134513795900346,72.02837705896037,0.8431130681913246,1.1824868742912553,3.561714355425672,0.9273222753170091,7.183182308823456,1.0,High
2025-07-05 07:51:39.994720,MCH_73,78.87334186383404,50.890279999927245,158.53385410422536,822,422,SUP_113,3.218016192737179,81.74939683888543,0.7738541808567945,1.0250944033417833,0.4248260313077462,0.47737175716705055,9.477342041278293,0.5023890456215991,Medium
2025-07-05 06:51:39.994723,MCH_190,66.33786302651191,52.496432505125924,86.17590784604508,941,448,SUP_117,2.4877885844605894,76.339573265172,0.9860660926542277,0.9665693349069804,3.6290126599761185,0.609343562965094,7.687277861877158,1.0,High
2025-07-05 05:51:39.994726,MCH_186,62.105583202271355,41.15693540242341,136.46229578784522,1483,409,SUP_104,3.3378933311710735,76.2718510673687,0.7871012684728135,1.3674437297027868,3.9061355308419703,0.4929820729823523,5.33301848982498,1.0,High
2025-07-05 04:51:39.994731,MCH_173,77.63797571828114,46.96134604159809,72.37027274866145,810,412,SUP_140,2.147348799416076,83.04074550282552,0.8896013656397381,0.9448072017895401,2.626661733370878,0.992211312803741,1.1322907341591004,0.9357680876341652,High
2025-07-05 03:51:39.994734,MCH_169,73.8218671610062,53.493168530365985,115.81308445825539,1363,203,SUP_131,4.6904150179124,87.09517047668312,0.7230887271147544,0.9151208118907662,2.771429782168876,0.8322694310511756,3.0628581388883527,1.0,High
2025-07-05 02:51:39.994738,MCH_82,71.70624906251368,56.46160041409044,115.52783439280114,1065,255,SUP_118,3.8932037244624365,89.26425760415857,0.7525875428359963,1.242250186866687,0.8092677251999525,0.5035577051330031,4.181287300432882,0.5158941101602279,Medium
2025-07-05 01:51:39.994741,MCH_152,67.46949725567585,41.78200622112737,155.71220092034017,1125,256,SUP_106,4.863150460404433,77.07115584586063,0.95410549859152,1.3501466441467498,0.9419755792083728,0.6428370662161612,6.301324088169461,0.5154242843725523,Medium
2025-07-05 00:51:39.994745,MCH_132,71.02570718055705,53.523765557153816,162.70414793076975,564,203,SUP_141,4.699904646792805,76.43789699961057,0.9991904815893607,1.4507742870576696,1.85980230416668,0.8160806888637429,9.108099535998115,0.8336616311524125,High
2025-07-04 23:51:39.994748,MCH_97,77.60605885297653,53.985385643347236,69.25997097927892,1287,570,SUP_113,2.867449828446811,89.94349851164631,0.8565288743282704,1.4328690627246963,0.012593803949199067,0.7338357934410135,8.585918759702194,0.28728906857254455,Low
2025-07-04 22:51:39.994751,MCH_164,65.91578053966445,54.36599526835647,140.6892561869231,857,235,SUP_150,2.3115798559742307,90.71741809100051,0.8186140207112642,1.4154993099974624,1.0972832525112146,0.6561849622485902,5.532207249911794,0.5780779773071831,Medium
2025-07-04 21:51:39.994754,MCH_133,68.13532897424632,34.16281616998138,64.76982789803519,820,573,SUP_107,2.48998727042521,76.53380402906892,0.9946327006463358,1.2733290244170508,1.769843408122143,0.9388672105186088,4.913843026971179,0.7170660871462098,Medium
2025-07-04 20:51:39.994757,MCH_227,75.54294754130635,33.48770596413428,113.51299631814842,680,295,SUP_119,2.4936278269175522,78.89786241075971,0.8257580970189378,1.3069882355738214,4.210512350854893,0.4840728115150438,9.505548856649368,1.0,High
2025-07-04 19:51:39.994760,MCH_90,74.8147401543327,54.01634397680952,136.19499597148325,454,149,SUP_129,5.178283766557812,73.69826040407278,0.9183312434020329,0.9221148131661505,3.4739105540694712,0.5082122072141034,1.6199402441544741,1.0,High
2025-07-04 18:51:39.994762,MCH_233,69.56607348797438,21.55417247473512,81.97256063498247,711,598,SUP_134,3.7823720387588224,86.5300043883933,0.9278531697489825,0.9355560156554152,2.3322778252184677,0.8852828644585382,2.6144271772047,0.802808400540785,High
2025-07-04 17:51:39.994764,MCH_188,78.95782376045955,24.53273889814566,86.85713646004636,1361,454,SUP_120,6.000167682268511,71.85147499364761,0.9085133027416288,0.9584635885183853,3.3799964711748096,0.9658556163841091,6.916741553315147,1.0,High
2025-07-04 16:51:39.994765,MCH_112,74.3557741106592,35.445744981018365,170.5619078941616,1473,278,SUP_146,5.4155757405933596,94.40592916827131,0.8547911210647757,1.499455141814645,3.4825833839818046,0.5503653668402932,3.7690770700855203,1.0,High
2025-07-04 15:51:39.994767,MCH_120,75.60550282161603,35.11766425002577,74.3414443228635,666,578,SUP_118,5.283049267105663,73.76883212772847,0.8216038050849312,1.4799595887685424,1.3305185944454552,0.7742546446251113,9.203045853838287,0.7246391162721664,Medium
2025-07-04 14:51:39.994769,MCH_229,77.80506477473618,38.681220015517,97.31236256272851,679,115,SUP_136,3.512823548203075,87.45666367234134,0.9436283150082533,1.4319725667434056,2.411568601485315,0.4464495963945096,5.248190366242102,0.9364519140608589,High
2025-07-04 13:51:39.994771,MCH_148,75.59054309005565,56.43420359844042,174.55811992193276,1157,155,SUP_100,4.630064443727811,91.14573131846723,0.8975206486628005,1.0559625501932945,3.3849890500661033,0.47581628116915675,5.226498107151352,1.0,High
2025-07-04 12:51:39.994775,MCH_114,60.86421681513302,20.417240144774457,189.96456666056082,554,154,SUP_109,5.709765576121589,72.18430195360372,0.8822088437394368,0.9403473607067213,2.362112300959587,0.6279994597134426,3.3073086491153783,0.91298977445037,High
2025-07-04 11:51:39.994778,MCH_135,59.36361543463447,36.37526282262878,143.77565824540312,1054,348,SUP_127,2.5012863682641653,91.48545044249418,0.9687416877491649,1.073631824469711,3.4844957595132846,0.6694735216544898,5.256622306794797,1.0,High
2025-07-04 10:51:39.994780,MCH_82,66.49530334111572,59.340958680973166,118.32978555032457,397,182,SUP_121,2.7251155794435467,84.75903940783805,0.7402897083479795,1.3656336607831454,4.333335640312718,0.9741658865147567,4.253998349336624,1.0,High
2025-07-04 09:51:39.994783,MCH_204,64.03987757790547,42.154565623814136,182.5630356773481,713,231,SUP_103,4.630686773476571,72.25853487683459,0.797466957291002,1.1557328696660774,3.9266276088788246,0.8977687869444747,3.550578740667394,1.0,High
2025-07-04 08:51:39.994786,MCH_134,74.24695162516565,21.332759099618286,83.25806923415833,850,271,SUP_110,4.846173963794161,85.61287222855066,0.9394184037637502,1.036023175643528,1.170733916869367,0.9467304630459149,6.608957503965975,0.5444689220744829,Medium
2025-07-04 07:51:39.994810,MCH_231,74.89952614799068,33.31017846082118,54.89627262239766,612,532,SUP_150,2.260967087283378,74.69258129702632,0.7992375694505435,1.2953521230948637,2.6260707447784055,0.7496652332141001,3.8857188469600557,1.0,High
2025-07-04 06:51:39.994814,MCH_50,74.8246277395306,35.71736854046261,197.56706785848812,434,245,SUP_106,6.889281747495779,74.83255467511911,0.9960382580481706,1.093361616305342,4.0799054879725425,0.6310753685788946,5.465593016710901,1.0,High
2025-07-04 05:51:39.994817,MCH_147,68.5525785568417,28.047976454529376,63.68174598638559,324,489,SUP_135,5.109904514096517,75.0035400814566,0.8948224804314718,1.2423474105707375,1.5718197560264406,0.98456789454982,4.195775800120403,0.6964411882756013,Medium
2025-07-04 04:51:39.994820,MCH_56,69.14242265725234,49.858594175370285,133.0033431986448,677,253,SUP_129,4.57475697076311,81.63249855774296,0.8113119453478524,0.9996635033318045,3.887236686637659,0.6224384792327763,4.596883639767482,1.0,High
2025-07-04 03:51:39.994823,MCH_216,77.00823648656318,45.02577831583683,74.97334596511794,1483,501,SUP_119,2.9856215380920084,94.5983548080755,0.9958768957195774,1.3182404005754813,1.7212776811131503,0.9017993433449046,0.35365605998617156,0.5666426752047459,Medium
2025-07-04 02:51:39.994826,MCH_228,63.29820690320046,52.28682065646319,187.8709037375968,1003,465,SUP_132,6.363664312303152,80.6385122556814,0.8361292773923533,0.9630828170571037,3.1751329717505787,0.9242754508335748,8.824930567371494,1.0,High
2025-07-04 01:51:39.994830,MCH_207,62.764150736264845,42.23555616970382,61.728503818244135,1406,223,SUP_124,5.725632615335238,74.88213895211294,0.9533383741704686,1.2172639623048427,2.124430927706083,0.6817742976972323,3.952880459139274,0.8207229511124925,High
2025-07-04 00:51:39.994832,MCH_72,68.06268382212622,22.016146818300697,121.49810524557991,744,308,SUP_125,5.413716032226316,72.41420880032994,0.9696426870138375,1.0002252414764055,2.1319207433074077,0.43567208871481744,5.505160479740569,0.8566290622297135,High
2025-07-03 23:51:39.994835,MCH_80,73.90196345432238,32.90587301470296,174.97074017168075,414,222,SUP_127,4.208724041355856,70.26060642258868,0.7964964180797661,1.0609114020703625,4.634315180526094,0.6983669306352034,3.8379858694331426,1.0,High
2025-07-03 22:51:39.994838,MCH_153,63.41387660249227,44.87112193535998,57.489521148210336,1037,261,SUP_124,6.016602991172867,82.03124137550734,0.7223967024024199,1.3353954820448315,0.38255835328671994,0.6025220681043811,5.418077516393308,0.4138612202398533,Low
2025-07-03 21:51:39.994841,MCH_83,66.96072210213892,28.00099000735534,102.26200272811914,1115,163,SUP_110,2.2958317576868734,91.26641958738824,0.7932428639903781,1.4914402649985372,0.48823206451857615,0.8634540226918492,6.6246476702687325,0.41552591159139846,Low
2025-07-03 20:51:39.994844,MCH_165,68.82252308600243,26.04931873485475,170.2218304104663,959,359,SUP_149,6.971985435473946,83.84149042422646,0.8308693246573359,1.1096483257641705,3.520236641529962,0.8588676981696239,0.023925097658422656,1.0,High
2025-07-03 19:51:39.994847,MCH_61,77.03920010276786,21.43306259639428,125.81563394633936,870,529,SUP_131,2.0105443278934407,89.15635499163324,0.9276493603593674,1.1173061779999278,0.6027326145575168,0.5643454727429418,2.7825794844303875,0.3150269649139899,Low
2025-07-03 18:51:39.994850,MCH_216,68.35622442155015,45.559782355236834,164.70199935704017,414,466,SUP_121,6.798978067228342,78.80974631617589,0.8617850502094259,1.0210402326826173,2.6023180817029328,0.9745329672130638,2.4112070963613097,0.8968781383825667,High
2025-07-03 17:51:39.994853,MCH_56,67.26320380095933,22.993155462078313,120.45904356037417,381,551,SUP_126,5.052095257781401,79.73306301904077,0.7666165734172095,1.4538841622123653,0.9945102500408931,0.7982264609050372,3.2032587885372834,0.5184790807463172,Medium
2025-07-03 16:51:39.994856,MCH_149,62.73780459117844,26.285705568579097,70.16515851343624,827,298,SUP_145,3.0402471760401206,81.26436450972513,0.8498426422794385,1.3198327774226633,1.6810101798532746,0.5457061501766796,3.2238440977337923,0.7086576225174208,Medium
2025-07-03 15:51:39.994859,MCH_206,73.64716202755646,41.14149054277175,52.91742935000143,1301,392,SUP_133,2.516510759149571,87.3770852918794,0.8883234291855162,1.2195520380317606,1.9549150090979746,0.7752891998301543,5.02748303224555,0.7893408155746171,High
2025-07-03 14:51:39.994862,MCH_200,65.3413370107721,51.69411279768153,82.55812918795317,883,461,SUP_121,3.5914459454776337,77.8082603832523,0.9549295456360622,1.0893003779364336,3.168900097131462,0.4530387902962797,4.725092004164154,1.0,High
2025-07-03 13:51:39.994866,MCH_154,63.55200740263054,51.732249382533354,192.38595040065073,707,132,SUP_102,3.5633232423295365,75.5520997408353,0.7647414827780505,1.3894845503802575,4.430847894665585,0.6236868774092432,2.581506455018723,1.0,High
2025-07-03 12:51:39.994868,MCH_237,66.14525393610123,55.51931658836567,190.9483968982629,1256,216,SUP_130,6.22123787847749,94.45190680328261,0.8020562153542697,1.0403930114834905,3.1959717453630443,0.4258236364568271,2.3082830543793498,1.0,High
2025-07-03 11:51:39.994870,MCH_139,68.5129063114291,55.03578563412593,121.04835399099318,1053,116,SUP_103,2.745311249630902,77.91321064814525,0.835761403358943,0.9937499936142783,0.9182604562450553,0.7131269450413357,9.972485264884334,0.6402217679241691,Medium
2025-07-03 10:51:39.994871,MCH_190,62.4944492435181,54.11193246461774,135.93974854441083,607,268,SUP_121,3.4079300313180503,92.3100481555756,0.8597109183836128,1.0279407552915403,2.8691568272311034,0.8421922272171699,1.398110713751357,0.9695806828064302,High
2025-07-03 09:51:39.994874,MCH_135,74.50069428234922,23.05747155394264,143.99451834546636,723,302,SUP_121,5.341949481103101,91.52830092816231,0.8382581520444052,1.4039265833710142,4.145493089702374,0.7828128851676031,7.5236581671805,1.0,High
2025-07-03 08:51:39.994876,MCH_62,78.45523721767105,59.85618712760169,167.3731884167048,1050,303,SUP_109,2.2434503562792196,79.99045770290104,0.9596146402418813,0.9125677543656391,4.63768127757728,0.9766946498800027,4.541634041926415,1.0,High
2025-07-03 07:51:39.994877,MCH_152,69.63797165795198,43.3162014084791,159.44926759392348,1184,250,SUP_138,2.0295029320284144,77.557831130826,0.8417970503469391,1.048034259314918,3.9385574938950447,0.80111798149522,5.631048261071272,1.0,High
2025-07-03 06:51:39.994879,MCH_159,74.50743502721063,51.66341920553463,163.07919883941878,1259,457,SUP_137,6.315542457905331,85.52337966066011,0.8585962451392141,1.0126585817349674,1.9697056321490032,0.8507683366417633,2.073969081934065,0.7585191869967856,High
2025-07-03 05:51:39.994881,MCH_119,72.26406314742515,41.24591286569459,74.71874208188453,381,338,SUP_149,6.5632152558681165,83.97374014147762,0.9179185117567494,1.3938632618767346,1.8760710492030641,0.4279593680707115,0.04474830971040622,0.615742055793541,Medium
2025-07-03 04:51:39.994882,MCH_149,73.14724952146963,20.6259740887069,87.29793408519251,1336,561,SUP_150,6.2342117433022075,72.9203290951412,0.8671704546881653,1.080704681856771,0.8376324759750903,0.8894868766491831,3.0016904552791965,0.3675933273623065,Low
2025-07-03 03:51:39.994884,MCH_102,72.95907367561476,47.08292205310313,117.21570691976835,492,268,SUP_127,5.259423353132669,76.97159900704203,0.8507367366012348,1.2264834001639988,4.963712872935467,0.8354565627218682,2.049124494370027,1.0,High
2025-07-03 02:51:39.994887,MCH_186,66.21021354967046,48.44532359132113,124.0928872388103,1176,395,SUP_127,2.788200250648097,73.24079051023269,0.725327831119183,0.9206155121348919,0.07580385414398261,0.41265304368375894,3.786695284485809,0.3082201907090177,Low
2025-07-03 01:51:39.994889,MCH_180,69.68901296303522,54.60341604341273,143.85632331654267,1181,304,SUP_133,5.953255346192691,71.86010902407928,0.9061534134723657,1.4509134616905368,3.6320612827578245,0.8783306654561999,7.363820617614647,1.0,High
2025-07-03 00:51:39.994891,MCH_217,66.74387243122148,33.104947382757516,91.92122863108514,968,549,SUP_140,6.180690358415748,70.74143453249569,0.8516037576158226,1.3148976079527226,0.522098168373839,0.8658542341464859,7.602171527784055,0.4494342422991532,Low
2025-07-02 23:51:39.994894,MCH_151,65.29259238303331,53.38997812674953,166.40535225420967,1146,412,SUP_114,3.5333483096385816,92.03215550653928,0.7567157048976593,1.0490756086347781,2.1934460188962253,0.9893161363294186,0.07197452930489678,0.8059113067385224,High
2025-07-02 22:51:39.994897,MCH_192,76.19964977160167,23.099324979517792,170.7349446645429,459,498,SUP_142,2.085044889318742,84.00500337828868,0.836586581902205,1.0035561812765172,3.77136626063763,0.5897868659906375,0.25446217999259946,1.0,High
2025-07-02 21:51:39.994900,MCH_104,70.02995685511723,26.270112594954355,177.00635802134684,436,390,SUP_131,5.615506458231767,84.85716745348944,0.7399397602272664,1.0264453224954515,4.620865393610778,0.9017392085163921,0.8065344000990193,1.0,High
2025-07-02 20:51:39.994903,MCH_75,71.77929708557349,32.41247430946663,176.97266485222468,742,582,SUP_121,6.375574760596691,84.12066442960307,0.7515197720957393,0.9387060402731976,4.932567187997995,0.9962873489124899,0.33545976297243874,1.0,High
2025-07-02 19:51:39.994906,MCH_182,79.7756654287569,28.16212394604754,69.1689321607298,447,518,SUP_114,4.795450802883361,86.18905546016418,0.8649508269358475,1.0724682754135748,1.5159483384737527,0.8727535371572048,2.6719460952449325,0.6146013733454603,Medium
2025-07-02 18:51:39.994909,MCH_239,70.69860397085462,39.322311503459275,111.01963739408271,551,234,SUP_125,5.825170280957753,82.24809243568421,0.9111425734740618,1.1873845844194566,1.3533783397539683,0.5981229834983239,9.006077302838062,0.6496037640314579,Medium
